bp_loc_id,count_id,town,description,temperature,sky,count_type,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,B,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/15/2019,Wed,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,36
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,B,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/15/2019,Wed,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,3,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,30
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,J,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/15/2019,Wed,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,J,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/15/2019,Wed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,S,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/15/2019,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,S,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/15/2019,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,P,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/15/2019,Wed,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,P,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/15/2019,Wed,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,W,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/15/2019,Wed,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,W,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/15/2019,Wed,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,O,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/15/2019,Wed,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20279,20458,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,53,1,O,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/15/2019,Wed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,C,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,C,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,B,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,0,0,0,5,4,0,1,3,6,4,2,7,5,5,5,4,7,1,7,5,10,4,11,12,5,1,6,9,10,7,6,6,1,0,11,5,4,9,6,5,5,1,4,2,3,4,3,5,0,0,0,0,0,0,0,0,226
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,B,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,1,1,2,0,3,8,0,4,0,4,3,8,3,2,14,4,2,13,4,5,9,6,5,3,3,5,5,6,8,5,8,9,8,6,2,6,6,9,9,6,3,0,5,0,4,0,0,5,0,0,0,0,0,0,0,0,222
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,J,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,J,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,S,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,S,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,P,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,0,0,0,0,2,0,2,2,0,0,0,1,1,3,0,0,2,0,2,3,2,0,3,1,1,0,2,4,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,41
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,P,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,1,0,0,1,0,0,0,1,0,1,4,3,0,0,2,0,2,2,0,0,2,0,3,2,0,0,0,0,4,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,37
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,W,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,W,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,O,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/17/2019,Fri,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
20279,20459,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,60,1,O,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/17/2019,Fri,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,C,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,C,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,B,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,3,5,4,2,6,6,11,8,10,19,6,9,6,8,6,12,17,2,3,5,7,12,2,7,5,3,0,4,1,2,3,1,0,0,0,0,0,0,0,0,0,201
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,B,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,0,0,1,1,1,0,0,0,3,0,2,0,2,2,2,1,2,3,3,8,4,7,3,2,11,10,7,8,5,16,10,3,3,9,16,5,7,7,0,0,3,2,3,1,4,1,2,0,0,0,0,0,0,0,0,0,180
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,J,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,J,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,S,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,S,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,P,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,2,4,2,0,0,2,0,0,0,0,0,0,0,0,33
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,P,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,7,5,0,1,0,6,0,0,0,0,0,0,0,0,37
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,W,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,W,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,O,Columbia Greenway Rail Trail,SB,Columbia Greenway Rail Trail,NB,5/18/2019,Sat,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12
20279,20460,Westfield,Columbia Greenway Rail Trail 0.1 miles south of Dry Bridge,57,3,O,Columbia Greenway Rail Trail,NB,Columbia Greenway Rail Trail,SB,5/18/2019,Sat,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,C,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,B,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,8,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,39
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,J,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,S,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,P,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,11,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,34
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,W,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20280,20461,Malden,Northern Strand Community Trail at Beach Street,0,2,O,Northern Strand Community Trai,ALL,Beach Street,ALL,5/16/2018,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20462,Southwick,,0,1,C,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20462,Southwick,,0,1,B,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,0,0,3,1,4,5,5,2,11,8,10,12,10,12,10,4,19,20,6,9,40,17,15,6,17,17,22,50,13,12,13,11,22,12,8,13,10,3,10,9,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,487
20141,20462,Southwick,,0,1,J,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20462,Southwick,,0,1,S,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20462,Southwick,,0,1,P,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,2,3,5,5,6,5,7,2,5,8,8,4,5,6,3,4,15,3,1,2,2,1,5,2,1,0,1,0,2,0,2,2,0,0,4,2,0,4,0,0,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,144
20141,20462,Southwick,,0,1,W,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20462,Southwick,,0,1,O,Congamond Road,ALL,Route 168,ALL,9/15/2017,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6
20141,20463,Southwick,,0,2,C,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20463,Southwick,,0,2,B,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,1,0,0,3,5,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
20141,20463,Southwick,,0,2,J,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20463,Southwick,,0,2,S,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20463,Southwick,,0,2,P,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,3,1,3,1,4,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
20141,20463,Southwick,,0,2,W,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20463,Southwick,,0,2,O,Congamond Road,ALL,Route 168,ALL,9/13/2017,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20464,Southwick,,0,2,C,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20464,Southwick,,0,2,B,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,4,0,1,1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,12,18,10,14,18,14,0,0,0,0,0,0,0,0,0,0,0,0,129
20141,20464,Southwick,,0,2,J,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20464,Southwick,,0,2,S,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20464,Southwick,,0,2,P,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,1,0,2,0,3,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,54
20141,20464,Southwick,,0,2,W,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20464,Southwick,,0,2,O,Congamond Road,ALL,Route 168,ALL,9/11/2017,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20465,Southwick,,60,2,C,Congamond Road,ALL,Route 168,ALL,5/19/2017,Fri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
